,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
99,2.5583336,2.0461836,14.348214,20.312052,9.821432,29.916847,137.0337,67.799904,3824.4204,3.8060904,1.6334721,0.28186724,4113.978,4131.759917220248
100,0.48872256,1.5343559,16.235332,24.580791,11.46876,30.686644,138.90192,68.34716,3826.2668,1.221373,-4.4460883,0.45943007,4115.745,4147.999925183478
101,-2.4832597,1.8236618,16.790932,28.444809,13.012803,31.457085,140.76596,68.89241,3828.1108,-2.9408686,-1.9613397,-0.059352223,4121.8535,4151.690075566838
102,2.044115,1.9647394,16.282497,31.843725,14.440446,32.22704,142.62585,69.43563,3829.9517,-2.6566424,4.6828585,-0.07165465,4142.77,4173.490186028703
103,9.290133,0.9307065,14.999937,34.71605,15.739318,32.995274,144.48157,69.97677,3831.7903,1.8424965,2.5972354,0.7670895,4160.1265,4191.309988715175
104,7.53449,-1.8614744,13.22972,37.000744,16.897818,33.760624,146.33304,70.51585,3833.6255,3.9674194,-3.7001016,-0.2307338,4157.0723,4180.810165759444
105,-5.6967473,-5.855637,11.266611,38.6402,17.90516,34.521973,148.18022,71.052864,3835.458,-0.51624465,-2.961497,-0.17748341,4141.818,4159.1804512167255
106,-9.286715,-8.897278,9.390284,39.58989,18.751781,35.27811,150.02316,71.58774,3837.2878,-4.2286215,3.5117178,1.0764021,4144.084,4175.020226904752
107,-2.1519728,-9.4871435,7.7929745,39.827576,19.429132,36.02785,151.86177,72.1205,3839.1147,-2.014626,3.9149926,-0.31496355,4156.121,4179.5698419758955
108,3.6999614,-7.6954546,6.551215,39.35114,19.930073,36.77002,153.69595,72.651115,3840.9385,3.8614757,-2.3560507,-0.16528618,4167.2324,4194.170174479439
109,2.8575165,-4.619049,5.692578,38.176044,20.24898,37.503468,155.52577,73.179596,3842.7595,4.2149935,-3.8032548,1.154925,4172.8906,4194.18998795841
110,-0.5708294,-1.5438936,5.204307,36.339638,20.382162,38.226963,157.35118,73.70588,3844.5776,-1.896051,1.7520434,-0.7075462,4172.8213,4193.350336749596
111,1.9184662,0.25659508,4.989512,33.8985,20.327965,38.9394,159.17204,74.22996,3846.3933,-5.4698515,4.3316298,-0.075285256,4178.9126,4201.529781168122
112,6.8492336,0.6465946,4.9005585,30.923725,20.086855,39.639637,160.98842,74.75184,3848.205,-1.5195546,-0.9357551,1.7380255,4186.275,4218.779836259311
113,3.823686,0.2757421,4.762268,27.502472,19.661327,40.32661,162.80013,75.2715,3850.0146,5.351263,-3.6288414,-0.912739,4185.248,4198.100288108108
114,-4.2671895,0.14548275,4.3744254,23.733223,19.055376,40.99928,164.60725,75.78888,3851.821,4.753202,0.52687705,-0.681842,4180.8564,4209.390448724991
115,-9.344944,1.5363843,3.5361187,19.715963,18.274553,41.656693,166.40964,76.304,3853.6243,-2.6456487,3.6757078,1.9163828,4174.6597,4179.040161638086
116,-8.634288,4.8874154,2.0779214,15.547722,17.325703,42.29791,168.20735,76.81684,3855.4248,-6.89992,-0.25148493,-0.29951358,4166.5005,4187.720226625265
117,0.62615716,9.141523,-0.10835141,11.318668,16.216825,42.922077,170.00024,77.32743,3857.2222,-1.564352,-3.1930737,-1.0461011,4178.864,4202.700097325976
118,16.358763,11.792084,-3.0223234,7.107168,14.956769,43.528328,171.78821,77.835655,3859.0168,6.820034,0.64839274,1.7619133,4208.5913,4238.0402990167
119,22.528969,10.447713,-6.855702,2.9749575,13.555011,44.11591,173.57127,78.341545,3860.8071,6.1029735,3.8742561,0.36217222,4209.826,4236.39005636823
120,-2.7778015,4.6285152,-9.723206,-1.8868108,12.021774,44.683983,175.34933,78.8451,3862.5955,-2.9802842,-0.32200187,-1.830122,4158.604,4162.040196681457
121,-26.19873,-3.4361017,-12.504875,-6.699634,10.368029,45.23182,177.12236,79.34628,3864.3806,-8.852162,-3.708514,1.3574018,4116.4067,4134.730177867682
122,-22.451862,-11.572461,-14.728606,-10.874538,8.6057005,45.7587,178.89018,79.84508,3866.1628,-2.1697288,-0.4427387,1.0909417,4118.1133,4131.580275010916
123,2.55508,-15.254944,-16.269714,-13.78894,6.7475123,46.263924,180.65279,80.34145,3867.942,7.4982557,4.203816,-1.7410679,4149.1494,4183.130103997116
124,21.25768,-15.371824,-16.92567,-16.25527,4.806814,46.74683,182.41008,80.835434,3869.7173,7.0512757,1.35756,1.2474701,4166.8774,4171.920077895179
125,9.311125,-13.175901,-16.528624,-18.423782,2.8361232,47.206863,184.16199,81.326965,3871.4897,-2.7670572,-2.8434358,1.3572559,4143.9517,4169.150153535113
126,-13.664177,-9.67615,-14.983673,-20.257092,0.8967554,47.64341,185.9084,81.816055,3873.259,-8.983031,-1.7839639,-2.4228842,4117.7524,4116.93018866018
127,-14.90513,-4.5928745,-12.313572,-21.730722,-1.1501203,48.055878,187.6492,82.302666,3875.0254,-2.2334852,2.2908006,0.82662416,4139.225,4172.799796361466
128,0.38336092,1.3591845,-8.666233,-22.83521,-3.2554414,48.44382,189.3843,82.78677,3876.788,6.8597703,1.7226294,2.444305,4175.4155,4188.720146863973
129,11.346112,6.248239,-4.6217914,-23.577703,-5.819644,48.80669,191.11363,83.2684,3878.5479,6.3668447,-0.8554157,-2.3311431,4188.4917,4209.52033708713
130,7.8302107,9.523901,-0.73900646,-23.982271,-8.392225,49.14404,192.83704,83.74747,3880.3044,-2.553508,-1.1876956,-0.040668853,4186.4917,4213.420070048044
131,-3.994094,9.853898,3.8216257,-24.083723,-10.562668,49.45542,194.55443,84.22398,3882.0576,-7.130266,0.43663082,2.6625645,4181.2954,4202.609835921778
132,-8.08455,7.3149214,8.187446,-23.92227,-12.579632,49.740345,196.26561,84.69796,3883.8076,-1.7985228,0.86126137,-1.6126224,4182.8774,4213.38000279057
133,-0.8630644,3.1345842,11.682193,-23.543951,-14.415297,49.998417,197.97052,85.16936,3885.5544,5.462511,0.060314517,-1.0837857,4199.126,4218.359790505138
134,6.1946435,-1.4036151,14.124075,-22.999086,-16.056192,50.229275,199.66893,85.63819,3887.2979,4.6060925,-0.47691604,2.7427301,4209.5654,4234.120312277284
135,3.8796473,-5.7973046,15.498512,-22.338634,-17.569136,50.432526,201.3608,86.10435,3889.038,-2.3453708,-0.7223075,-0.44715127,4197.094,4217.370437455215
136,-4.194098,-8.556857,15.870286,-21.60915,-18.976694,50.607834,203.04591,86.567924,3890.775,-5.2968664,0.5515419,-1.7720376,4187.013,4204.39040723192
137,-3.8682015,-8.965568,15.323961,-20.847595,-20.264572,50.754967,204.72404,87.02886,3892.5083,-1.1406364,1.6379433,2.179178,4199.071,4233.450176388551
138,3.1988347,-7.007001,13.959006,-20.077827,-21.419325,50.873615,206.3951,87.48715,3894.2383,4.537101,-0.21147083,0.39944234,4212.373,4232.339740967142
139,3.4003613,-3.2854967,11.853499,-19.313398,-22.428864,50.963562,208.05891,87.94269,3895.965,3.3680105,-2.008364,-1.6114717,4212.905,4236.74053479624
140,-0.89923733,1.58061,9.085797,-18.558998,-23.282566,51.02465,209.71526,88.39558,3897.6882,-2.1446412,0.08101937,1.2031106,4213.889,4237.090132625185
141,-2.4695263,6.196166,5.7744017,-17.812513,-23.971367,51.056747,211.364,88.84574,3899.4084,-3.959049,3.025046,0.70651346,4218.1646,4249.740378498505
142,1.5699914,9.779871,1.9085778,-17.068573,-24.487783,51.05985,213.00485,89.29318,3901.125,-0.8774185,0.048032057,-0.77862537,4224.5767,4248.379852942536
143,4.88932,10.354887,-2.7189646,-16.319183,-24.82605,51.034058,214.63773,89.73785,3902.8376,3.2435648,-3.248484,0.49265736,4230.115,4255.589757790109
144,7.4565644,7.0513496,-7.8074284,-15.553307,-24.98234,50.9796,216.26239,90.17978,3904.547,2.4764047,-0.34041226,0.26512048,4230.535,4257.160306223165
145,6.9033327,1.0180821,-11.009525,-14.759621,-24.954576,50.896816,217.87865,90.6189,3906.2534,-1.5028968,4.309556,0.07066272,4225.723,4251.890361116563
146,-1.8830314,-6.2404838,-13.722488,-13.926886,-24.742327,50.786106,219.48624,91.055214,3907.9563,-2.919082,0.7700285,0.7389828,4207.3584,4232.289987119949
147,-11.403519,-12.0676155,-15.707821,-13.047208,-24.346746,50.647987,221.085,91.48874,3909.655,-1.0745184,-4.171016,-0.8179137,4190.24,4204.780072318338
148,-8.726129,-13.755788,-16.902514,-12.091607,-23.77052,50.48304,222.67473,91.91943,3911.3508,2.2841392,-1.2712928,0.09518813,4202.2896,4226.240271540977
149,2.034609,-12.020614,-17.147943,-11.030304,-23.017788,50.29191,224.25517,92.34727,3913.043,2.0229537,4.758511,1.879336,4227.416,4255.839847924669
150,9.346969,-7.634833,-16.313494,-9.88229,-22.094168,50.07535,225.82613,92.7722,3914.7312,-1.2322236,1.9036708,-1.1541994,4236.344,4256.600245217601
151,6.563908,-2.0174067,-14.336656,-8.690833,-21.00674,49.83425,227.38733,93.19427,3916.416,-2.4301004,-3.9688559,-0.7231185,4240.222,4271.279831637026
152,2.6576362,1.8983753,-11.247019,-7.3523145,-19.763887,49.569523,228.93855,93.61344,3918.0974,-0.5363028,-2.0755174,2.3979552,4256.1978,4286.120127385879
153,0.6453005,3.092305,-6.965418,-5.8203564,-18.375118,49.28216,230.47957,94.02967,3919.7751,2.1359594,4.2157407,-0.57555807,4271.919,4292.14034289616
154,-4.009864,2.0992913,-3.0904171,-4.2838707,-16.850775,48.973297,232.01012,94.44298,3921.449,1.0357172,2.3639064,-1.6884273,4272.4507,4300.520123602055
155,-5.823567,0.30716214,1.5489476,-2.9322743,-15.197355,48.644142,233.53003,94.85331,3923.1196,-1.7474747,-3.606241,2.2585793,4274.9546,4302.430142974804
156,-1.1971334,-0.80721873,6.823089,-1.8240075,-13.355435,48.295925,235.03894,95.26072,3924.7864,-2.0377197,-2.2633023,0.802599,4289.5234,4320.66030482573
157,8.152432,-0.5187836,11.495763,-0.8844823,-11.214997,47.92995,236.53668,95.66512,3926.4492,0.45823583,3.9721448,-2.4935255,4315.5474,4355.430318621638
158,10.859576,0.94787633,15.009462,-0.15313837,-8.887424,47.547688,238.02293,96.0665,3928.1091,2.3143556,2.7862992,1.0004319,4333.6235,4356.460179228568
159,-1.6348406,3.109188,17.036766,0.553384,-6.1313143,47.150517,239.4975,96.46486,3929.7646,0.233964,-3.44603,2.6510952,4325.2495,4361.87982617628
160,-11.868963,5.7372413,17.44097,1.0988021,-3.2019677,46.73992,240.9601,96.86017,3931.4165,-2.249813,-2.9033248,-2.7263772,4317.3027,4330.880097278678
161,-9.977752,8.868075,16.2725,1.4513345,-0.7341164,46.317444,242.4105,97.25245,3933.0647,-1.830273,3.5972173,-0.913849,4335.7783,4371.600318959173
162,1.8748469,11.633703,13.721527,1.5996071,1.6939855,45.884705,243.89943,97.64163,3934.7095,1.0935185,3.1609533,4.4370403,4361.3506,4386.6801376538015
