,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
2572,-6.104080423,-34.13575529,-29.62688289,-15.06177387,-7.630304331,22.37636656,47.7946721,292.8983026,103.6265042,3887.912951
2573,21.85231903,-7.038246219,-20.29222185,-14.83236876,-8.336265632,24.76586392,47.23124318,294.2601976,103.9746825,3889.544796
2574,-4.261956529,16.61131492,-5.101366325,-13.05913459,-8.966251056,27.06878102,46.67146925,295.6049821,104.3193207,3891.17284
2575,-1.540592331,22.62619464,9.895094695,-10.07293476,-9.484252313,29.26919576,46.11748261,296.9323436,104.6604005,3892.797068
2576,14.02371271,13.45406937,19.553146,-6.306543142,-9.854459184,31.35129289,45.57144536,298.2419712,104.9979036,3894.417461
2577,-16.97956383,0.851588981,21.65965631,-2.213270823,-10.04278525,33.29947292,45.0355292,299.5335561,105.3318116,3896.034005
2578,-3.814685003,-1.801465533,17.13715429,1.77852652,-10.01546127,35.09845341,44.51189726,300.8067921,105.6621063,3897.646682
2579,9.449062816,1.905338739,8.62280204,5.311520262,-9.740189317,36.73315087,44.00269464,302.0613745,105.9887693,3899.255476
2580,-0.844097528,0.154187681,-0.754179875,8.112531538,-9.186523985,38.18889169,43.51003605,303.2970012,106.3117823,3900.860371
2581,2.295585166,-7.037126101,-8.210833504,9.996724746,-8.328092191,39.45187601,43.03601648,304.5133724,106.6311269,3902.46135
2582,-9.254172427,-9.335683211,-11.93869914,10.86534373,-7.144210294,40.50933628,42.58271081,305.7101925,106.9467849,3904.058397
2583,7.027021151,-3.882811723,-11.27641243,10.68267666,-5.619837925,41.34979821,42.15216438,306.8871687,107.2587379,3905.651495
2584,0.085535638,3.358320134,-6.840873758,9.442273267,-3.746354452,41.96308956,41.74640104,308.0440129,107.5669676,3907.240628
2585,7.756504048,5.997668578,0.089604978,7.159893977,-1.51871749,42.33993684,41.36743349,309.1804405,107.8714556,3908.825779
2586,-2.293751145,1.935072821,7.769814046,3.900921061,1.06332452,42.4721012,41.01722853,310.2961724,108.1721836,3910.406933
2587,0.193562678,-3.242204402,14.38660835,-0.195370254,3.992901941,42.35267334,40.69768884,311.3909342,108.4691333,3911.984072
2588,1.315535316,-2.564449162,18.16469271,-4.919308653,7.252822265,41.97613006,40.41065504,312.464456,108.7622863,3913.55718
2589,-7.054573681,5.375379159,17.5951467,-9.962272973,10.81563887,41.33844568,40.15789835,313.5164726,109.0516242,3915.126241
2590,12.95059095,15.06104371,12.14043064,-14.93014914,14.64438343,40.43750167,39.9411057,314.5467259,109.3371287,3916.691238
2591,-2.468563695,15.59732498,2.721987034,-19.34430428,18.6928001,39.27298782,39.76186573,315.5549652,109.6187813,3918.252156
2592,0.140413421,2.1168528,-8.357521235,-22.68820879,22.9042771,37.84603579,39.62166639,316.5409442,109.8965636,3919.808977
2593,5.24254279,-17.52014654,-17.59634892,-24.46647586,27.2124798,36.15949593,39.52189141,317.5044191,110.1704573,3921.361685
2594,-16.62148674,-26.47320985,-21.8970625,-24.29736643,31.54157523,34.21789318,39.46380119,318.4451479,110.4404441,3922.910264
2595,0.7849995,-13.40746411,-20.38235999,-21.9997097,35.8045532,32.02733174,39.44855616,319.3628902,110.7065054,3924.454698
2596,5.918783787,10.49669003,-14.67889341,-17.64368014,39.90355261,29.59530824,39.47723805,320.2574083,110.9686231,3925.994969
2597,9.757183799,21.38044038,-7.420055801,-11.54119613,43.73557572,26.93087901,39.55086285,321.1284683,111.2267788,3927.531063
2598,5.625868689,11.55925272,-0.761972647,-4.194193907,47.19637887,24.04452171,39.6703873,321.9758408,111.4809543,3929.062962
2599,-10.44010887,-4.673165683,4.242706997,3.773583475,50.18137942,20.94782263,39.83669931,322.7993008,111.7311314,3930.590651
2600,-12.06849319,-11.12986875,7.626892385,11.68900489,52.58833881,17.65347262,40.05062245,323.5986271,111.977292,3932.114112
2601,12.22867413,-6.226732949,9.840090886,18.88548548,54.31752487,14.17569004,40.31291738,324.3736026,112.2194179,3933.63333
2602,-0.323593717,0.884120902,11.28990753,24.78835461,55.27667528,10.53045662,40.62428577,325.1240138,112.4574913,3935.148288
2603,-1.71479507,4.167241078,12.29251847,28.96594586,55.38792583,6.735683224,40.98536595,325.8496499,112.6914942,3936.65897
2604,0.386354243,4.16262549,12.47550502,31.19573485,54.59480466,2.811166846,41.39673344,326.5503054,112.9214088,3938.165361
2605,1.327233737,3.608965916,11.35662199,31.46390881,52.86553585,-1.221624235,41.85891715,327.2257793,113.1472172,3939.667444
2606,1.587704439,3.075385718,8.77406494,29.93039642,50.18982216,-5.339773345,42.37241996,327.8758742,113.3689019,3941.165204
2607,-3.984417017,1.011567878,5.271435716,26.90872981,46.57831759,-9.51880719,42.93770875,328.5003956,113.5864455,3942.658623
2608,11.58628287,-3.095425031,1.834518751,22.81553317,42.06029093,-13.73307889,43.55520715,329.0991525,113.7998307,3944.147688
2609,-3.625414246,-8.168318749,-0.964759215,18.14893734,36.68693255,-17.95606614,44.22530899,329.6719574,114.0090406,3945.632381
2610,-0.738611118,-8.561350681,-3.289526267,13.42430476,30.53200526,-22.1605698,44.94837471,330.2186257,114.2140588,3947.112689
2611,-6.81320065,2.374983946,-6.035132208,9.095122619,23.69004181,-26.31898243,45.72472859,330.7389746,114.4148691,3948.588595
2612,-5.583452928,20.29982295,-10.15113543,5.475389633,16.273735,-30.40338277,46.55465856,331.2328245,114.6114563,3950.060084
2613,11.15883771,25.90162535,-15.47381687,2.716025949,8.413790804,-34.38581918,47.43840894,331.6999988,114.8038057,3951.527143
2614,34.26188796,1.971171135,-19.79333233,0.807324346,0.253205623,-38.2384256,48.37618614,332.1403228,114.9919035,3952.989756
2615,-44.1608588,-31.50906452,-19.54106655,-0.432043221,-8.059021934,-41.93339138,49.36817498,332.5536236,115.1757366,3954.447911
2616,7.07187957,-38.55664957,-12.0524659,-1.3042356,-16.3667483,-45.44291974,50.41452355,332.939729,115.3552932,3955.901594
2617,0.574587461,-17.19734553,1.804692114,-2.200948565,-24.50674959,-48.7393984,51.51534231,333.2984667,115.5305625,3957.350791
2618,2.064031474,13.97134118,17.55422457,-3.528778284,-32.31264839,-51.79554731,52.6706876,333.6296638,115.7015347,3958.795491
2619,4.316215402,32.95177647,28.90421524,-5.613205454,-39.62219175,-54.58437951,53.88053972,333.9331476,115.8682015,3960.235681
2620,22.28139328,27.79342715,31.03861231,-8.617778863,-46.2818439,-57.07926137,55.14479992,334.2087455,116.030556,3961.67135
2621,-31.46816499,8.559865427,22.94809383,-12.51625791,-52.15032057,-59.25385701,56.46327574,334.456285,116.1885929,3963.102488
2622,14.47051576,-5.279017,7.770634939,-17.08094777,-57.10134391,-61.0824812,57.83565484,334.6755925,116.3423082,3964.529084
2623,-3.347871817,-13.17431997,-8.329610759,-21.91543669,-61.02270504,-62.54083782,59.26145988,334.8664941,116.4916996,3965.951129
2624,0.575072135,-18.50578221,-19.37766409,-26.51865029,-63.81949377,-63.60766991,60.7399935,335.0288151,116.636766,3967.368614
2625,-2.42081847,-19.53765913,-22.05856819,-30.35013152,-65.41782359,-64.2666958,62.27027852,335.1623803,116.7775077,3968.78153
2626,15.66472277,-11.98706312,-16.80924014,-32.94187543,-65.77037331,-64.50797738,63.85099645,335.2670131,116.9139264,3970.189871
2627,-34.53073934,6.376386534,-7.652237196,-33.98009594,-64.8578286,-64.32811081,65.48043728,335.3425356,117.0460249,3971.593628
2628,22.40361673,28.433733,-0.066156785,-33.3326384,-62.69068696,-63.72974204,67.1565046,335.388769,117.1738069,3972.992794
2629,9.136531724,32.0625586,2.101180746,-31.0125311,-59.3133816,-62.72130021,68.87676817,335.4055333,117.2972772,3974.387363
2630,-3.019443721,9.106840888,-1.42383398,-27.17837229,-54.80436859,-61.31582094,70.63858128,335.3926468,117.4164414,3975.777329
2631,-2.363742637,-19.67496825,-7.451493405,-22.10595452,-49.26692617,-59.52996981,72.43913615,335.3499266,117.531306,3977.162686
