,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
61,5.004314,6.544951,39.17336,25.582146,-6.0131454,0.55206245,87.553566,48.607174,3703.5854,2.2305808,7.023347,2.6421628,3922.4858,3923.8498383730853
62,5.4765954,6.2081094,35.431927,23.055456,-8.035761,0.61816514,89.865425,49.223946,3705.47,-1.9761273,-6.163142,-0.19738528,3898.9775,3900.429883595839
63,1.8240993,5.544129,29.059175,19.945505,-9.759544,0.713598,92.17393,49.83921,3707.3523,-1.3384385,-4.4294195,-3.9368904,3886.9875,3885.0299227624355
64,4.4847198,3.488106,20.720991,16.318583,-11.613252,0.83907425,94.4789,50.452915,3709.233,1.084169,10.317422,4.3650146,3904.1694,3903.069939981935
65,2.657052,0.25979355,11.725793,12.257443,-13.389785,0.9953435,96.780205,51.06506,3711.111,0.16804884,-0.05902032,-1.0309756,3872.5398,3874.709983427526
66,-10.808866,-2.476914,1.908611,7.8486342,-15.074788,1.1831007,99.07777,51.675648,3712.9875,-0.4202062,-10.912169,-4.452725,3830.536,3805.590153483023
67,-13.444168,-3.7591603,-9.528754,3.1765575,-16.655537,1.4029492,101.3714,52.284645,3714.8616,1.5467013,5.442889,6.6302643,3843.3293,3859.599779493785
68,-6.2847023,-2.7744498,-17.762514,-2.0643463,-18.119434,1.6555108,103.661064,52.892025,3716.7336,0.5114567,8.611987,-3.9966238,3833.0637,3814.039924047859
69,-3.8113995,-1.0123303,-23.111965,-7.948871,-19.45414,1.9412974,105.94668,53.49776,3718.6035,-3.1165032,-9.906227,-2.2568088,3809.371,3789.540006435745
70,9.466753,-0.62465185,-26.877232,-13.581845,-20.59921,2.2608027,108.22802,54.10185,3720.4714,-1.4566544,-3.8716855,6.605671,3834.1235,3842.5098645474145
71,30.054794,-4.076378,-29.318026,-17.71938,-21.58051,2.6143196,110.52637,54.704296,3722.337,4.531165,12.982309,-6.3872395,3858.669,3868.569875710757
72,24.270231,-12.575581,-29.636461,-21.529577,-22.408012,3.0021768,112.82332,55.30504,3724.2004,3.1516688,-1.4872357,1.4613281,3836.5774,3818.859782720284
73,-32.88538,-21.478441,-27.39177,-25.197935,-23.07245,3.4245207,115.115776,55.90411,3726.0613,-4.777314,-12.481288,3.1865973,3756.4077,3723.3398306174086
74,-50.295563,-26.477898,-22.566193,-28.652105,-23.565527,3.8814247,117.403656,56.501423,3727.9207,-5.090484,5.6956415,-6.015447,3748.7395,3730.1897543978307
75,-31.197117,-24.553577,-15.658728,-31.815615,-23.880333,4.3729067,119.68691,57.097004,3729.777,3.3996212,9.391187,5.317716,3801.937,3819.249806108091
76,15.684402,-14.706973,-6.4672937,-34.61676,-24.01158,4.898839,121.96542,57.690826,3731.6318,6.637932,-8.054264,-0.87593114,3849.7766,3851.929614001972
77,29.15591,1.4995323,1.6653857,-36.992214,-23.955503,5.4589834,124.23913,58.282894,3733.4841,-0.6275151,-4.793751,-4.5072603,3882.9097,3885.7300213690883
78,8.047419,22.481546,10.6225815,-38.884056,-23.710371,6.0529385,126.50805,58.873116,3735.3342,-6.265647,9.766812,6.0594416,3914.886,3915.54008752958
79,-6.6770267,38.378708,17.95049,-40.239,-23.27657,6.680228,128.77199,59.46158,3737.182,-2.1375916,0.1381493,-3.4363296,3912.7964,3915.209693991551
80,-6.783812,41.39348,22.39078,-41.012165,-22.656792,7.340194,131.03105,60.048195,3739.0273,4.402642,-8.207904,-1.7355247,3925.2373,3923.5397631542396
81,1.3688258,35.85188,23.128996,-41.208126,-21.856049,8.032124,133.28511,60.632915,3740.8704,3.9883306,2.9513185,4.956933,3952.0027,3953.4399366432845
82,5.8989234,25.783285,20.384863,-40.710506,-20.881786,8.755102,135.5341,61.21579,3742.7112,-1.8794389,6.8583293,-4.8135333,3938.8564,3935.740030418815
83,-3.774755,12.091701,14.940621,-39.529537,-19.743624,9.508234,137.77808,61.796795,3744.5493,-4.631134,-4.6891966,0.6146529,3908.9111,3910.8598068758947
84,-10.632775,-1.816336,7.9881845,-37.730396,-18.376804,10.290458,140.01686,62.37587,3746.385,-0.6874451,-4.114788,3.2327332,3896.9304,3886.7499126515872
85,0.3507758,-13.923896,-0.47843963,-35.298668,-16.860876,11.100659,142.2506,62.953045,3748.2192,4.524999,6.460312,-5.039381,3904.2583,3914.159766932867
86,9.4282255,-20.41858,-10.428679,-32.26776,-15.213714,11.937667,144.47919,63.528263,3750.0505,3.03493,2.0689175,2.7027707,3908.9019,3901.5699179830754
87,-0.10429156,-23.022936,-17.402004,-28.685667,-13.452563,12.800202,146.70255,64.101494,3751.8794,-3.5514853,-5.461648,1.377159,3885.1802,3889.070176361837
88,-13.549359,-22.476212,-21.762234,-24.616081,-11.595454,13.686965,148.92076,64.67277,3753.705,-4.7667265,-0.19402719,-5.216041,3876.8093,3853.4998667127925
89,-9.324068,-19.602612,-24.307384,-20.138874,-9.679597,14.596567,151.13374,65.242035,3755.529,2.083547,5.728148,4.6919036,3915.9521,3917.120057697401
90,6.4452868,-14.711864,-24.996262,-15.27221,-7.8807206,15.527618,153.34149,65.80928,3757.3508,5.896017,-1.4287391,-0.62408125,3939.4568,3943.2498578701134
91,8.692198,-8.480309,-23.69463,-10.002368,-5.795724,16.478655,155.54396,66.37449,3759.17,-0.20685363,-3.975471,-4.2272534,3949.8765,3944.350139024165
92,-5.022234,-0.90177035,-20.405552,-4.9920716,-3.8448114,17.448198,157.74121,66.93765,3760.986,-6.1105704,3.077407,5.461967,3970.3755,3966.9798878662054
93,-9.832594,6.3920274,-15.370895,0.29101095,-1.8363205,18.43471,159.93317,67.49874,3762.8003,-1.510998,2.7993429,-3.240981,3986.3574,3992.77973620348
94,0.92317814,12.239647,-8.18533,6.123342,0.16826667,19.436655,162.11986,68.05771,3764.6116,5.6609187,-3.5978446,-1.254911,4026.303,4034.439799473925
95,8.50136,14.78509,-2.1157207,12.056406,2.1564434,20.452423,164.30128,68.6146,3766.4207,2.922978,-0.5835372,4.4425855,4061.9548,4068.1399403528962
96,3.63977,13.764207,4.4395943,17.76687,4.214962,21.48048,166.47742,69.16934,3768.2273,-4.4768095,4.6784353,-5.0338573,4064.3477,4068.3099958504113
