,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
502,-4.727400479,4.398225304,4.35202174,15.05848833,-0.300171954,-29.79601657,-12.85875473,108.0543437,-397.814917,2489.024182
503,-3.165670377,-4.798157552,-0.774802621,14.5319813,6.007634762,-25.82186326,-11.21946799,109.877844,-399.4236413,2489.606143
504,10.22856455,-8.790650479,-6.241467087,13.64584849,12.02397649,-21.74957711,-9.576874729,111.6932934,-401.0220505,2490.188937
505,-19.32035356,-6.648949838,-10.1292102,12.67262397,17.6788827,-17.59279074,-7.932849496,113.5001553,-402.6100696,2490.772561
506,13.72772547,0.229380043,-11.2663978,11.83525067,22.92134969,-13.36532001,-6.289272057,115.2978931,-404.1876238,2491.357015
507,-0.472888492,1.748852487,-9.330556124,11.27213799,27.71798726,-9.081131945,-4.648027922,117.0859701,-405.7546382,2491.942295
508,3.657251291,-3.416031944,-4.913496652,11.02302846,32.05344324,-4.754402184,-3.011004014,118.8638498,-407.3110379,2492.5284
509,-10.32523649,-5.435292949,0.576240451,11.01233215,35.93200652,-0.399537903,-1.38008732,120.6309953,-408.856748,2493.115328
510,1.68619157,2.150937854,5.314722593,11.07678059,39.37145749,3.968820259,0.242835298,122.3868701,-410.3916936,2493.703078
511,7.770332367,10.53653481,7.686948921,11.01571839,42.40186098,8.335942209,1.85587771,124.1309375,-411.9157999,2494.291647
512,-1.667355854,8.853745552,7.004505755,10.60697533,45.06312968,12.68714261,3.457154235,125.8626609,-413.4289919,2494.881034
513,-2.173104318,0.017526588,4.069822311,9.647845693,47.40372503,17.00785891,5.044780782,127.5815036,-414.9311947,2495.471236
514,-3.247634764,-7.839809976,0.695018132,7.988674458,49.47652003,21.28350694,6.61687727,129.2869289,-416.4223335,2496.062253
515,6.704175353,-10.18457775,-1.340407339,5.563369048,51.33615456,25.49957394,8.171564402,130.9784003,-417.9023334,2496.654081
516,-9.173669748,-4.81629963,-1.122832413,2.396573382,53.03662079,29.64166496,9.706961624,132.6553809,-419.3711194,2497.24672
517,1.858954796,5.43527309,0.857304637,-1.405568841,54.62835373,33.69561195,11.22118661,134.3173343,-420.8286168,2497.840166
518,6.573668794,9.916144667,3.320030616,-5.667237721,56.1539841,37.64765991,12.71235648,135.9637238,-422.2747505,2498.43442
519,3.171094779,2.492919027,5.015341726,-10.14281246,57.64619418,41.4846293,14.17858866,137.5940126,-423.7094458,2499.029478
520,-12.39293474,-6.448940164,5.335510346,-14.53208962,59.1262219,45.19385616,15.6180008,139.2076642,-425.1326277,2499.625339
521,4.112583861,-6.264389096,4.2670911,-18.48329413,60.60394571,48.76343337,17.02870807,140.8041419,-426.5442213,2500.222001
522,1.476369415,-0.137454601,1.920038912,-21.60701412,62.07889481,52.18212512,18.40882187,142.382909,-427.9441518,2500.819461
523,1.229514605,5.009369604,-1.660596978,-23.53399706,63.54119587,55.43926143,19.75644843,143.9434288,-429.3323442,2501.417719
524,-11.94306941,5.897324007,-6.24110528,-23.95485786,64.97364169,58.52515876,21.06969408,145.4851648,-430.7087237,2502.016773
525,27.99589597,0.779209983,-10.8577625,-22.65533789,66.34852026,61.43182219,22.34666723,147.0075803,-432.0732154,2502.61662
526,-24.44447848,-7.180057481,-14.09593738,-19.56605293,67.62680322,64.15258511,23.58548528,148.5101386,-433.4257444,2503.217258
527,4.503790757,-7.394360584,-14.67709636,-14.78197608,68.75877492,66.68183254,24.78428075,149.992303,-434.7662358,2503.818687
528,2.856989401,-2.668242679,-12.24270196,-8.568365703,69.68629412,69.01500125,25.94120054,151.4535365,-436.0946147,2504.420903
529,3.629566349,-0.058263775,-7.507367694,-1.36069783,70.34736001,71.14858897,27.0544125,152.893302,-437.4108062,2505.023906
530,-7.251033626,1.503795017,-1.807879477,6.26928109,70.67951489,73.08020774,28.12209535,154.3110622,-438.7147354,2505.627692
531,1.773933103,5.593557115,3.611582383,13.66561962,70.62207018,74.80859521,29.14242926,155.7062793,-440.0063275,2506.232261
532,5.639065735,7.422481439,7.956501901,20.16519815,70.11867929,76.33395895,30.11359547,157.0784157,-441.2855076,2506.837611
533,-2.982254456,2.876147792,11.20531433,25.18092357,69.11971192,77.65789428,31.03379065,158.4269334,-442.5522007,2507.443739
534,1.709980857,-4.273727227,13.76517407,28.26252185,67.58602556,78.78316519,31.90125309,159.7512942,-443.806332,2508.050644
535,-4.698608354,-9.002778141,15.87343138,29.13537941,65.49299643,79.71383796,32.71428345,161.05096,-445.0478266,2508.658324
536,2.37650918,-6.217385052,17.04292988,27.7463075,62.8394252,80.45538463,33.47126861,162.325392,-446.2766096,2509.266778
537,-1.125772878,2.909324252,16.18640902,24.271164,59.64619734,81.01451467,34.17071648,163.5740511,-447.4926061,2509.876002
538,3.20076968,11.45771739,12.30069742,19.09242069,55.95178648,81.398668,34.81128799,164.7963975,-448.6957412,2510.485996
539,-0.539860011,13.6412894,5.196849838,12.75230883,51.80904068,81.61584033,35.39182267,165.9918908,-449.88594,2511.096757
540,-3.575002734,6.995264839,-4.02309332,5.872349747,47.27950964,81.67448871,35.91133687,167.1599894,-451.0631277,2511.708285
541,8.681409008,-4.583586743,-13.13507157,-0.918919739,42.43032699,81.5833378,36.36900779,168.3001503,-452.2272294,2512.320576
542,-13.84134695,-12.96970217,-19.68060426,-7.046296226,37.33530426,81.35120054,36.76415756,169.4118288,-453.3781701,2512.933629
543,5.467477105,-12.60484838,-21.7264115,-12.0381945,32.07259143,80.98708963,37.09625234,170.4944772,-454.515875,2513.547442
