,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
1653,4.87982052,4.471056814,-1.44169156,8.817951579,10.09147077,37.97096101,-30.66842169,203.1730039,25.23617407,3108.319675
1654,0.316868462,6.015635039,0.081467011,4.803977695,8.459108967,38.39647788,-28.67081153,204.9077929,23.66176148,3108.567722
1655,1.753896216,1.607247239,1.069148892,0.761640593,6.568092148,38.73270793,-26.67683056,206.6111432,22.08785156,3108.815103
1656,-5.992550226,-3.870311421,1.723349656,-3.159228911,4.482356989,38.97451183,-24.68733075,208.2829153,20.51447028,3109.061817
1657,5.445078252,-5.290205694,2.281414871,-6.783394085,2.270609645,39.11711392,-22.70309622,209.9229695,18.94164362,3109.307866
1658,-2.159450612,-2.605622448,2.521778836,-9.935032012,0.003343105,39.15601318,-20.72484398,211.531166,17.36939758,3109.55325
1659,-2.666865092,2.842646232,2.022491333,-12.44531168,-2.249809371,39.08698692,-18.75323198,213.1073653,15.79775812,3109.79797
1660,8.7452728,5.174038619,0.505470673,-14.15955397,-4.422505807,38.90594479,-16.78887249,214.6514276,14.22675122,3110.042027
1661,-6.556555963,2.07714032,-2.017230906,-14.95217308,-6.452892732,38.6090104,-14.83233416,216.1632133,12.65640276,3110.28542
1662,-0.218976147,-1.443081796,-4.936646505,-14.74273827,-8.28447258,38.1925785,-12.88413601,217.6425829,11.08673855,3110.528151
1663,-0.473018268,-2.445893422,-7.162131495,-13.53849238,-9.866609328,37.65350104,-10.94475843,219.089397,9.517784242,3110.770221
1664,5.426972641,-2.15739136,-7.796613415,-11.45662197,-11.15564512,36.98925259,-9.014664319,220.5035158,7.949565308,3111.01163
1665,-2.136294521,-3.002803993,-6.49211685,-8.694066265,-12.1177763,36.19806328,-7.094290365,221.8847997,6.382106914,3111.252378
1666,-5.29687694,-2.487363644,-3.308485388,-5.506426989,-12.72669949,35.27889855,-5.184056598,223.2331094,4.815433835,3111.492467
1667,10.56214278,-0.01875948,1.102142316,-2.189140164,-12.96343462,34.23162432,-3.284348103,224.5483053,3.24957038,3111.731897
1668,-6.680328983,0.636679839,5.561914402,0.952984498,-12.81833066,33.05713389,-1.395510571,225.8302481,1.684540489,3111.970669
1669,6.026441331,1.476924607,8.654999159,3.643888295,-12.28989662,31.75755622,0.482137497,227.0787988,0.12036771,3112.208783
1670,-5.799522477,2.754772235,9.32047006,5.657568776,-11.38494176,30.33622089,2.348298499,228.2938184,-1.442924754,3112.44624
1671,4.212299176,2.960938391,7.172815554,6.859646539,-10.11861296,28.79732468,4.202692872,229.4751688,-3.005313931,3112.683041
1672,-0.424127611,1.478465424,2.83059025,7.232552046,-8.513373269,27.14569994,6.045072293,230.6227119,-4.566777016,3112.919186
1673,-5.052086174,0.537862425,-2.200512399,6.845585429,-6.596647395,25.38688169,7.875221672,231.7363099,-6.127291312,3113.154676
1674,5.456615205,-0.550300345,-6.155473175,5.831033431,-4.400252062,23.52693017,9.692944114,232.8158249,-7.68683418,3113.389512
1675,-3.650769614,-2.650906953,-7.777867307,4.35870117,-1.959083257,21.57244518,11.49805036,233.8611194,-9.245383013,3113.623694
